Administrative,Informational,ProductRelated,ExitRates,Revenue,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_8,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_20,TrafficType_Other,Month_Dec,Month_Mar,Month_May,Month_Nov,VisitorType_New_Visitor,is_special_day,Administrative_Duration_log,PageValues_log,Visited_Informational,ProductRelated_Duration_sqrt,has_bounce,high_exit_rate
0,2,42,0.008333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,1,43.95032368481488,0,0
0,0,65,0.025128205,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,43.94897178546957,0,0
6,0,36,0.018083333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.06474409244581,3.108867559803459,0,43.93643947795497,1,0
6,0,33,0.039074074,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.330733340286331,0.0,0,43.93555886750503,1,0
5,3,32,0.00430839,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,4.22683374526818,0.0,1,43.92413644000301,0,0
17,2,49,0.025063352,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,5.484501645914167,1.2753707149064288,1,43.92249610393289,1,0
0,1,35,0.023611111,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,43.9089968002003,1,0
1,0,59,0.023728814,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,4.418840607796598,3.2139151828033685,0,43.899000239185405,1,0
6,1,51,0.014481293,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5.817465405544162,1.3472363465904704,1,43.89796747003214,1,0
2,0,109,0.000262123,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,3.8155121050473024,0.0,0,43.8942126595295,0,0
9,0,79,0.020052948,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,4.6633043142749555,0.0,0,43.89001469582802,1,0
0,0,17,0.027647059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,43.8877355647338,1,0
1,3,25,0.056025641,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2.4849066497880004,0.0,1,43.88597916191457,1,0
8,0,57,0.0175,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,5.233778845410465,3.1952140807502962,0,43.87598866122563,1,0
0,0,44,0.004651163,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.0,4.097880970751771,0,43.86919137618108,0,0
5,0,21,0.009333333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,4.188138441508461,4.121130111871415,0,43.84233114240163,0,0
6,0,41,0.032987654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3.498525725723524,1.8390028068843083,0,43.83038979977248,1,0
0,0,23,0.031884058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,1.6639833301712712,0,43.81266940052843,1,0
10,3,41,0.03167916,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,6.376128160838302,1.500817092421941,1,43.809191158933764,1,0
0,1,62,0.022246642,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,1,43.80601176779278,1,0
5,2,69,0.021575342,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.952888471648499,0.0,1,43.805281896136684,1,0
0,0,88,0.016287879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,43.791361396969606,1,0
1,1,35,0.015555556,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1.791759469228055,2.500771249726226,1,43.78241656190302,0,0
0,0,48,0.050362319,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,43.782116634534695,1,0
1,1,29,0.018709677,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,5.0689042022202315,2.2795695679009387,1,43.78083947345003,1,0
0,0,32,0.0265625,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,43.779371089589674,1,0
7,1,43,0.007777778,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,4.952817839371857,3.027322793468403,1,43.7350192065809,1,0
0,2,26,0.036666667,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,2.1993148864504306,1,43.72311872453748,1,0
0,0,64,0.026739194,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,43.72197004939279,1,0
3,0,50,0.013,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,4.007333185232471,4.705807967070427,0,43.71879839382597,1,0
2,0,31,0.034375,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,5.440250862436703,2.898808257566301,0,43.694761047521474,1,0
5,0,44,0.018253968,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,5.307442274159884,0.0,0,43.69302640010188,1,0
2,0,35,0.021993464,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,3.5553480614894135,4.178279711582714,0,43.670761580260994,1,0
1,1,28,0.015555556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.200704537681037,3.007860970143764,1,43.67012708935022,1,0
0,1,31,0.048125,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0.0,3.1625126828099206,1,43.66692111885151,1,0
2,0,30,0.024931582,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4.804021044733257,0.0,0,43.663213234941836,1,0
2,0,159,0.013428813,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3.32022831924897,2.7574189838713545,0,43.65378281432206,1,0
4,0,39,0.016458333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5.181783550292085,0.0,0,43.64805128525213,1,0
1,0,26,0.0346,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.7427558489406545,2.5420858220698985,0,43.64720576394324,1,0
11,1,89,0.027002924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6.12519383674335,0.0,1,43.642336177157155,1,0
6,0,29,0.026060606,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,4.195948029052403,0.0,0,43.6410548337228,1,0
0,2,22,0.052777778,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1,43.63694917154498,1,0
2,0,63,0.019546851,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2.1400661634962708,0.0,0,43.63102871810381,1,0
0,0,77,0.029314358,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,43.630284699965,1,0
4,2,74,0.019107143,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4.877484781308751,0.0,1,43.62854570118055,1,0
1,3,80,0.032248996,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,3.1354942159291497,0.0,1,43.624323937454896,1,0
0,0,16,0.016666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0.0,0.0,0,43.614791069085726,1,0
5,7,46,0.031932773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5.776619798711773,0.0,1,43.59926694337876,1,0
0,0,48,0.009574468,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,43.59673152886578,1,0
16,5,64,0.029949875,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.1115358790319885,4.440136469533169,1,43.58438824854606,1,0
8,0,53,0.007694004,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,6.2600593613261095,2.7191478748258806,0,43.578186435417436,1,0
4,1,50,0.011746032,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4.375757021660286,0.0,1,43.56412897097795,1,0
7,0,57,0.017857143,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.452407431396846,0.0,0,43.562455164969755,1,0
8,3,45,0.02745098,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,6.71376591736097,2.1425518983195606,1,43.55418082113358,1,0
7,1,52,0.013192815,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,6.101066056948381,1.5677115543086615,1,43.54620789460318,1,0
9,0,30,0.011186186,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,6.8736812986483855,0.0,0,43.53312914321689,1,0
1,1,52,0.016838538,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,4.848116364598481,0.0,0,43.524634863488515,1,0
1,0,55,0.038483516,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2.1972245773362196,0.0,0,43.516094585796644,1,0
1,0,84,0.030138889,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.8678989020441064,0.0,0,43.51573333864431,1,0
5,0,20,0.02,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6.7464121285733745,0.0,0,43.51398243093822,0,0
0,0,58,0.019047619,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,43.51372707548734,1,0
0,2,42,0.004545455,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,5.0406968663678935,1,43.49940596146113,0,0
0,0,42,0.040859466,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,0,43.49719020810425,1,0
7,0,47,0.028251029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.596861958549818,0.0,0,43.473594387858014,1,0
6,2,73,0.018883894,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,6.119417911418443,0.0,1,43.472213343698066,1,0
0,0,59,0.014203612,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,43.47067977384297,1,0
1,0,22,0.024603175,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,2.302585092994046,0.0,0,43.46550356317064,0,0
9,1,32,0.025900901,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5.799994123772517,3.2440903843425466,1,43.457423059817984,1,0
0,0,23,0.008695652,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.0,3.8502845025514767,0,43.45687517528153,0,0
4,1,9,0.027272727,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.582924577040772,0.0,1,43.45342334039977,0,0
5,3,33,0.032380952,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,5.35553750698286,2.5411969618440127,1,43.4476057338031,1,0
4,2,98,0.025068027,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4.330733340286331,0.0,1,43.44228519541761,1,0
7,3,52,0.011497494,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6.438071598547322,4.175636691504826,1,43.44143462179858,1,0
0,9,12,0.019298246,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,0.0,0.0,1,43.433857760967996,1,0
4,0,56,0.038102106,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,4.966335035199676,1.7984317648728658,0,43.420472590703106,1,0
0,0,24,0.068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0,43.4131316539132,1,0
5,0,60,0.042436975,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4.728861658625192,0.0,0,43.40353288616031,1,0
4,0,17,0.013061325,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,6.399298641783657,0.11395341333808913,0,43.40307848528719,1,0
5,0,27,0.019047619,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,4.58113360815985,0.0,0,43.40190088003059,0,0
0,0,19,0.021052632,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,43.39930875025546,1,0
6,2,60,0.020858475,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,5.216293531069446,0.0,1,43.3986662352658,0,0
6,0,47,0.019314286,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,4.7318028369214575,2.9192645347242703,0,43.383331003969715,1,0
2,0,38,0.023809524,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2.772588722239781,2.609898209640115,0,43.37011260073001,1,0
